id,start_timestamp,duration,end_timestamp,start_frame_index,index,end_frame_index,confidence,filter_response,base_data
40,322066.399666,3.491956999991089,322069.891623,0,52,104,0.018513781564836962,-1.1111111111111112 -0.9259259259259256 -0.7407407407407407 -0.5555555555555555 -0.37037037037037035 -0.18518518518518517 -4.172854715326377e-17 -2.86312659299766e-17 1.827527612551698e-17 -2.3757858963172074e-17 -2.0102803738068676e-17 2.7108326252850186e-17 8.77213254024815e-17 3.5027612573907544e-17 2.4062446898597356e-17 3.106796941337886e-17 2.1321155479769808e-18 -3.8378079863585656e-17 -7.52332200500449e-17 -3.8834961766723585e-17 -3.8834961766723585e-17 1.827527612551698e-17 5.482582837655094e-17 -1.3401869158712452e-17 5.72625318599532e-17 2.8022090059126034e-17 6.822769753526339e-17 6.09175870850566e-18 5.604418011825207e-17 1.644774851296528e-17 5.848088360165434e-17 -9.746813933609055e-18 -2.436703483402264e-17 -5.848088360165434e-17 -7.797451146887244e-17 -4.873406966804528e-17 -1.0721495326969961e-16 -5.3607476634849807e-17 -7.797451146887244e-17 3.655055225103396e-18 1.5229396771264148e-17 3.076338147795358e-17 1.7056924383815846e-17 3.2590909090505277e-17 5.238912489314867e-17 9.259473236928602e-17 5.969923534335547e-17 1.1939847068671094e-16 8.04112149522747e-17 9.259473236928602e-17 3.5941376380183395e-17 4.2033135088689054e-17 -9.746813933609055e-18 -1.949362786721811e-17 0.0018518518518517563 0.0037037037037036392 0.006148564798489856 0.01024165133494331 0.012093503186795225 0.012093503186795257 0.009127451113775687 0.005534556859868312 0.0014453802391152773 -0.006740792833791532 -0.00893782357233956 0.0028762806138244064 0.0032528292043079348 0.007967359689955576 0.012206916638928799 0.01784788061071321 0.017667666629508607 -0.003470988185317533 0.0019467760015416506 -0.0026540844528763156 -0.008198342941425399 -0.010054122518610062 -0.00707688154997646 -0.00024188447881630035 0.0005897438084637854 0.004103128556851968 0.011843718864299578 0.010911645712675843 0.006440469512233008 0.011813452950230369 0.003744407936378782 0.002109110355377193 -0.003802588692417898 0.0005810569833824978 0.005205869674682441 0.0011932518747115955 -0.0012789390705252278 -0.0036775955447445694 -0.004737962175298785 -0.00603367884953823 -0.010288534341035079 -0.009952176500249803 -0.005898431495383882 -0.0013777172123943977 0.0020619123070329103 -0.003918056134824292 -0.002550074347743179 0.007777732831460555 0.011399730488106174 0.007265320530644257 0.00650371666307806 0.011778904332054951 0.0141101523681923 -0.0030548153100190194 -0.005543728669484397 -0.004999328542638688 -0.008180439472198476 -0.009474542847386093 -0.006507269099906575 0.0012224268030237388 -0.002145147323608406 0.00143718013056998 0.006787436538272436 0.01896220048268638 0.0053610607429786915 0.005731470496566222 0.010299691889021188 0.005629623819280609 0.000642326584568755 -0.025257192276142232 -0.005148042131353305 0.0016611924877873053 0.0033122190722712605 0.006782942348056379 0.00959853507854321 0.20865940562000973 0.18688946211779553 0.1707463957645274 0.16214775244394927 0.15891654049908663 0.15656971445790036 -0.21380065591246988 -0.20540770733797983 -0.19839584253452433 -0.19280620725066566 -0.19074074074074063 -0.18888888888888886 -0.003703703703703766 -0.0018518518518519608 -3.898725573443622e-17 0.0 -3.898725573443622e-17 -1.949362786721811e-17 2.924044180082717e-17 1.4924808835838868e-17 1.8427570093229623e-17 -2.741291418827547e-18 1.9189039931792828e-17 2.246098064436911e-17 4.591663126536141e-17 7.614698385632074e-18 2.741291418827547e-17 5.756711979537848e-17 3.563678844475811e-17 7.614698385632074e-18 -4.416525063666604e-18 -6.647631690656801e-17 4.386066270124075e-17 -8.741673746705621e-17 -7.645157179174603e-17 9.198555649843546e-17 2.253950722147094e-17 1.556444350023196e-16 -3.7464316057309805e-17 1.0355989804459622e-17 9.518372982040092e-19 4.340378079810283e-17 -3.122026338109151e-17 -1.1422047578448111e-17 1.553398470668943e-17 2.4519328801735282e-17 1.4011045029563017e-17 7.614698385632074e-18 9.899107901321697e-18 -5.634876805367735e-18 8.680756159620566e-18 -2.908814783311453e-17 -1.819912914166066e-17 -3.4266142735344336e-18 1.2335811384723961e-17 1.553398470668943e-17 7.310110450206793e-18 -6.09175870850566e-19 2.6803738317424903e-17 7.310110450206793e-18 4.850562871647632e-17 2.436703483402264e-18 5.0561597280596974e-17 1.2944987255574526e-16 1.2035030798491494e-16 1.111745964302283e-16 7.675615972717131e-17 5.0866185216022254e-17 2.253950722147094e-17 -1.5229396771264148e-17 -8.985344095045849e-17 -7.37864273567748e-17 -4.789645284562575e-17 -5.954694137564282e-17 -6.746622769670019e-17 -7.751762956573453e-17 -3.289549702593056e-17 -3.4570730670769615e-17 4.3556074765815464e-17 2.0407391673493962e-17 8.284791843567698e-17 1.0447366185087207e-16 1.0447366185087207e-16 0.0018518518518519077 0.003703703703703684 0.005555555555555493 0.010018009927889154 0.015844328620514766 0.019861626488890192 0.01780298890519288 0.016725995669357657 0.016288483006682005 0.01359688451996161 0.004490469256337724 0.0010436099142570993 0.009144611406510196 0.013740716293306936 0.012139439277479628 0.005429433464656386 0.009103472586031324 0.003945297665066246 -0.011593401432037378 -0.0249620389055323 -0.0252654596611306 -0.019095838069915806 -0.02003375026914821 -0.012813696154841769 -0.005694197283850894 0.005602108107672763 0.009307651608078555 0.015213942086255065 0.016492340299818192 0.012707820645085053 0.020986066924201113 0.020316850256036814 0.013306957704049542 -0.001457112806814615 -0.0021760552017775787 -0.00012310566725551273 -0.013393152643132986 -0.02162127583115189 -0.019835940113773987 -0.014242717513331617 -0.0069712599118550295 -0.008777512444390173 -0.006867018010881158 -0.0015976473137184442 0.0004117246027346437 0.0024458103709750433 -0.015274186929066956 -0.01584404044681127 -0.012237749717853701 -0.01190841197967525 -0.011908411979675246 -0.01190841197967522 -0.0014753584508541563 1.2427187765351544e-16 1.0234154630289508e-16 1.218351741701132e-17 -5.117077315144754e-17 0.0 -2.6803738317424903e-17 9.746813933609055e-18 -2.9849617671677736e-17 -1.4924808835838868e-17 1.644774851296528e-17 3.3123937977499524e-17 -2.830217742345237e-17 -4.98240099618485e-17 -4.4212398492841465e-17 2.2759319959512406e-17 -3.551933976200776e-17 -1.9432078173114288e-17 0.0018518518518518537 0.0018518518518518166 0.0018518518518517964 0.0018518518518517936 0.0018518518518518081 0.0018518518518518025 -0.0018518518518519157 -0.001851851851851886 -0.0018518518518518927 -0.00185185185185195 -0.0018518518518519402 -0.0018518518518519963 -1.1208836023650414e-16 -1.4863891248753808e-16 -6.868457943840132e-17 -2.6194562446574335e-17 -9.13763806275849e-18 6.822769753526339e-17 3.898725573443622e-17 1.1696176720330868e-16 1.5594902293774489e-16 7.797451146887244e-17 7.797451146887244e-17 0.0 0.0 3.898725573443622e-17 0.0 3.898725573443622e-17 8.22387425648264e-17 3.4266142735344336e-18 1.720921835152849e-17 5.436894647341301e-17 3.453979595857799e-17 0.0018518518518518923 0.0037037037037037325 0.005555555555555608 0.007407407407407493 0.009259259259259273 0.00925925925925923 0.0055555555555554656 0.0018518518518518177 -0.0018518518518518586 -0.005555555555555578 -0.009259259259259243 -0.00925925925925925 -0.0074074074074073305 -0.005555555555555519 -0.0037037037037037 -0.0018518518518518645 -4.7591864910200466e-17 -2.3757858963172074e-17 -2.6194562446574335e-17 -5.1779949022298105e-17 1.218351741701132e-18 5.0561597280596974e-17 5.0561597280596974e-17 6.274511469760829e-17 6.09175870850566e-18 -1.5838572642114716e-17 -5.90900594725049e-17 -7.858368733972301e-17 -1.827527612551698e-17 -3.2590909090505277e-17 -2.8022090059126034e-17 2.436703483402264e-18 -6.091758708505659e-17 -2.436703483402264e-18 -4.873406966804528e-18 1.7056924383815846e-17 4.142395921783849e-17 5.604418011825207e-17 1.2061682242841206e-16 1.5533984706689434e-16 1.0416907391544678e-16 4.873406966804528e-18 -6.579099405186112e-17 -1.0965165675310187e-16 -9.746813933609055e-18 -1.3645539507052677e-16 -1.0234154630289508e-16 -4.721112999091886e-17 -7.919286321057358e-18 4.2033135088689054e-17 3.167714528422943e-17 3.4723024638482264e-17 8.528462191907923e-18 5.1779949022298105e-17 9.50314358526883e-17 2.1930331350620375e-17 -7.310110450206793e-18 3.167714528422943e-17 2.1930331350620375e-17 -3.167714528422943e-17 -1.1939847068671094e-16 -1.4863891248753808e-16 -8.04112149522747e-17 -4.629736618464301e-17 -1.145250637199064e-16 -5.3607476634849807e-17 4.629736618464301e-17 8.77213254024815e-17 1.218351741701132e-17 -2.436703483402264e-18 0.0018518518518518684 0.0018518518518518463 0.0018518518518518658 0.0018518518518518346 0.0018518518518519053 0.0018518518518519504 -0.001851851851851763 -0.0018518518518517897 -0.0018518518518518263 -0.0018518518518517812 -0.0018518518518518135 -0.0018518518518518632,322066.399666 322066.407726 322066.415713 322066.42359699996 322066.431658 322066.43972799997 322066.447719 322066.455596 322066.463673 322066.475779 322066.483821 322066.491614 322066.49962899997 322066.50742 322066.515603 322066.523542 322066.531732 322066.539566 322066.54771899997 322066.559793 322066.567857 322066.575594 322066.583675 322066.59161199996 322066.599828 322066.607778 322066.616588 322066.631733 322066.64369399997 322066.651885 322066.659646 322066.667952 322066.675643 322066.683896 322066.69160799996 322066.69955099997 322066.707518 322066.715586 322066.727677 322066.735721 322066.74371199997 322066.751765 322066.759697 322066.767933 322066.77582499996 322066.783764 322066.791693 322066.79986699997 322066.811736 322066.81976499996 322066.827712 322066.835962 322066.843679 322066.851754 322066.859679 322066.867785 322066.875624 322066.8837 322066.895538 322066.903589 322066.911529 322066.919595 322066.927644 322066.93578999996 322066.9438 322066.951562 322066.95966299996 322066.967862 322066.97970799997 322066.987674 322066.995609 322067.003717 322067.01161 322067.01961799996 322067.027666 322067.035614 322067.043573 322067.051631 322067.06355699996 322067.07173799997 322067.079517 322067.087474 322067.09554199997 322067.104217 322067.111575 322067.119641 322067.127607 322067.13582799997 322067.281699 322067.287404 322067.29541799997 322067.303492 322067.31552299997 322067.323596 322067.331564 322067.339589 322067.347641 322067.355653 322067.363709 322067.371879 322067.379723 322067.387675 322067.40006899997 322067.420228 322067.42875699996 322067.433196 322067.439691 322067.44750199997 322067.455556 322067.463484 322067.472397 322067.483612 322067.491459 322067.499397 322067.507429 322067.515476 322067.523567 322067.531534 322067.539713 322067.547546 322067.555553 322067.56788499997 322067.57550599996 322067.58350999997 322067.59148 322067.599498 322067.60751199996 322067.615514 322067.623479 322067.631495 322067.63974099996 322067.65155999997 322067.659544 322067.667634 322067.67563199997 322067.683565 322067.69139399996 322067.699373 322067.707948 322067.715548 322067.723665 322067.735496 322067.743671 322067.75159 322067.759576 322067.767605 322067.77552799997 322067.783489 322067.79148899997 322067.79951499996 322067.807644 322067.819572 322067.82753099996 322067.835548 322067.843575 322067.851587 322067.859594 322067.867612 322067.87556 322067.883561 322067.891366 322067.903388 322067.91146599996 322067.919514 322067.927635 322067.935472 322067.943754 322067.95159099996 322067.959584 322067.967968 322067.975805 322067.987717 322067.995664 322068.003662 322068.01169 322068.019644 322068.027588 322068.035677 322068.043655 322068.05170899996 322068.059642 322068.071698 322068.080479 322068.087562 322068.095482 322068.103577 322068.11154 322068.119502 322068.127607 322068.135467 322068.14363899996 322068.15558099997 322068.16359199997 322068.17153299996 322068.179689 322068.187589 322068.19560499996 322068.203669 322068.211604 322068.21968599997 322068.22758899996 322068.239536 322068.247522 322068.25547599996 322068.263521 322068.27152199997 322068.279622 322068.287354 322068.295392 322068.303412 322068.311453 322068.32356399996 322068.331624 322068.33957999997 322068.34761299996 322068.35560099996 322068.363608 322068.371683 322068.37967299996 322068.387627 322068.39584 322068.407626 322068.415589 322068.423638 322068.43166999996 322068.439569 322068.447666 322068.455619 322068.463611 322068.471785 322068.479706 322068.491485 322068.499448 322068.507674 322068.515762 322068.523612 322068.531724 322068.539703 322068.547623 322068.555828 322068.563717 322068.575792 322068.583704 322068.591744 322068.599714 322068.607598 322068.615698 322068.623593 322068.631681 322068.63974199997 322068.647765 322068.65995 322068.667649 322068.675712 322068.683886 322068.69150099996 322068.699549 322068.707575 322068.715774 322068.72362199996 322068.731776 322068.743778 322068.75277799997 322068.773763 322068.782495 322068.789329 322068.792975 322068.799624 322068.807684 322068.815588 322068.827733 322068.83576 322068.843871 322068.851777 322068.85976099997 322068.867651 322068.875777 322068.883622 322068.891585 322068.899583 322068.911517 322068.919553 322068.927713 322068.935502 322068.94371099997 322068.95186 322068.959784 322068.967762 322068.975704 322068.98375 322068.995876 322069.00362 322069.011807 322069.019593 322069.027803 322069.035675 322069.04385099997 322069.051779 322069.059619 322069.067733 322069.079836 322069.08749999997 322069.095561 322069.10346899997 322069.11153399997 322069.119489 322069.127688 322069.13551 322069.14386199997 322069.151876 322069.164612 322069.17167 322069.179848 322069.187642 322069.19564399996 322069.203765 322069.21169699996 322069.21969299996 322069.227679 322069.235714 322069.247719 322069.255733 322069.263787 322069.271832 322069.279988 322069.287451 322069.295535 322069.30342999997 322069.311521 322069.319588 322069.331719 322069.339776 322069.34787 322069.355629 322069.363609 322069.371883 322069.379853 322069.387666 322069.395807 322069.403773 322069.41657299997 322069.423703 322069.431604 322069.439649 322069.448072 322069.455573 322069.463626 322069.471569 322069.479779 322069.48757399997 322069.49955099996 322069.507575 322069.515568 322069.52386099997 322069.531747 322069.53974499996 322069.54785699997 322069.555612 322069.56379499997 322069.571748 322069.583875 322069.59173399996 322069.599688 322069.607576 322069.615928 322069.62364 322069.631651 322069.639628 322069.64782099996 322069.65567899996 322069.667722 322069.675757 322069.68386 322069.691586 322069.699644 322069.707582 322069.715814 322069.72359899996 322069.73172499996 322069.739741 322069.75179899996 322069.75969 322069.767693 322069.77559699997 322069.783872 322069.791652 322069.799695 322069.80764099996 322069.81559 322069.823613 322069.835616 322069.84371499997 322069.85174799996 322069.85971399996 322069.86786 322069.875621 322069.883682
