pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
322066.43972799997,0,0,1.0,0.4792641162872314,0.2355130513509115,30.285934448242188,2d c++,153.36451721191406,183.47686767578125,22.150562286376953,30.285934448242188,167.543685913086,,,,,,,,,,,,,,,,,,,,,
322066.43972799997,0,0,1.0,0.4792637522155152,0.23552507564729663,30.283255942863786,pye3d 0.3.0 real-time,153.36440070896487,183.47398184464882,22.12692056308346,30.283255942863786,167.0909967574151,2.323797066146378,1.0,,6.429082983418386,5.361684654866755,38.42657407523357,10.392304845413264,-1.04434005862087,5.9645338924115645,31.23042782661491,-0.7191304675148861,0.05800919492954275,-0.6924494956279827,1.161898533073189,1.5127545483656666,-2.375093734909905,216.47164660796193,167.11785178060114,218.98082305547743,218.98082305547743,0.0
322066.447719,0,0,1.0,0.4793242454528809,0.23547706604003904,30.476762771606445,2d c++,153.38375854492188,183.48550415039062,22.13243865966797,30.476762771606445,166.998275756836,,,,,,,,,,,,,,,,,,,,,
322066.447719,0,0,1.0,0.47932194149376917,0.23547416097418095,30.477080803281204,pye3d 0.3.0 real-time,153.38302127800614,183.48620136619658,22.291999760301877,30.477080803281204,167.09809852308257,2.338805736128465,1.0,,6.429082983418386,5.361684654866755,38.42657407523357,10.392304845413264,-1.0344320846442825,5.958898636257603,31.21968304724981,-0.7181770722744683,0.05746694215330237,-0.6934834125044538,1.1694028680642325,1.5132977072646636,-2.373685340017208,216.47164660796193,167.11785178060114,218.98082305547743,218.98082305547743,0.0
322066.455596,1,0,1.0,0.47922149997191354,0.23541360384823962,30.36452224616735,pye3d 0.3.0 real-time,153.35087999101233,183.5007350764225,22.215561379538475,30.36452224616735,167.17399402932926,2.330406532537799,1.0,,6.429082983418386,5.361684654866755,38.42657407523357,10.392304845413264,-1.0337227942506324,5.946750723215647,31.217952319276563,-0.718108820774517,0.056298008675824775,-0.6936499518813284,1.1652032662688996,1.5144685365211934,-2.373517862019157,216.47164660796193,167.11785178060114,218.98082305547743,218.98082305547743,0.0
322066.455596,1,0,1.0,0.47922492027282715,0.2353626251220703,30.37578010559082,2d c++,153.3519744873047,183.51296997070312,22.16145133972168,30.37578010559082,169.0907440185547,,,,,,,,,,,,,,,,,,,,,
322066.463673,1,0,1.0,0.47923500134979885,0.23518205120664015,30.127829885259196,pye3d 0.3.0 real-time,153.35520043193563,183.55630771040637,22.072203692164905,30.127829885259196,167.18636082872206,2.312487263580644,1.0,,6.429082983418386,5.361684654866755,38.42657407523357,10.392304845413264,-1.0214235451011104,5.938687634818298,31.20459235069179,-0.7169253249732992,0.05552213763303994,-0.6949355154577922,1.156243631790322,1.5152456230958888,-2.3717682854500506,216.47164660796193,167.11785178060114,218.98082305547743,218.98082305547743,0.0
322066.463673,1,0,1.0,0.4792343616485596,0.23518460591634116,30.127178192138672,2d c++,153.35499572753906,183.55569458007812,22.100311279296875,30.127178192138672,167.0869903564453,,,,,,,,,,,,,,,,,,,,,
322066.475779,1,0,1.0,0.47925312738267456,0.23516588749834166,30.21166302181841,pye3d 0.3.0 real-time,153.36100076245586,183.560187000398,22.11546287849226,30.21166302181841,167.24250767139216,2.3187042799411794,1.0,,6.429082983418386,5.361684654866755,38.42657407523357,10.392304845413264,-1.0311162204945346,5.933402009177322,31.21418424212574,-0.7178580030978927,0.05501352806859778,-0.6940125352742207,1.1593521399705897,1.5157550112323994,-2.3730821582018575,216.47164660796193,167.11785178060114,218.98082305547743,218.98082305547743,0.0
322066.475779,1,0,1.0,0.4792510509490967,0.23516864776611324,30.21078109741211,2d c++,153.36033630371094,183.5595245361328,22.226316452026367,30.21078109741211,167.1302490234375,,,,,,,,,,,,,,,,,,,,,
