gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
22830.228687,0,1.0,0.3428528895807913,0.16877184809451795,22830.228687-0,-118.8374267067948,123.20175459868011,457.44821924922707,111.55695562714362,152.84433938573017,14.684460845148209,-0.46078876466787694,-0.0592851695741,0.8855275168081577,,,,,,
22830.236745000002,0,1.0,0.34370099572900836,0.16954760553655635,22830.236745000002-0,-118.16896145228546,122.8554990805371,457.67885444883484,111.59798394603588,152.8484607037613,14.612749837578725,-0.4595338907966427,-0.059985923246448435,0.8861322092225122,,,,,,
22830.244918,1,1.0,0.34400934962100466,0.16523053370591723,22830.244918-0,-118.08261990611629,124.92359606183831,457.8587561916585,111.59798394603588,152.8484607037613,14.612749837578725,-0.4593612077043044,-0.055849729283846,0.8864920127081595,,,,,,
22830.256812,1,1.0,0.34307749691582323,0.16250409250692932,22830.256812-0,-118.85519356916124,126.1716376296165,457.5345037443154,111.59798394603588,152.8484607037613,14.612749837578725,-0.4609063550303942,-0.0533536461482895,0.8858435078134733,,,,,,
22830.264737,1,1.0,0.3430533760406542,0.16099094109769918,22830.264737-0,-118.92216034617002,126.89131054397194,457.54241629838674,111.59798394603588,152.8484607037613,14.612749837578725,-0.4610402885844118,-0.05191430031957858,0.885859332921616,,,,,,
22830.272911,1,1.0,0.3445465568434767,0.16040852841243047,22830.272911-0,-117.84365407772066,127.24995744722719,458.12289782970834,111.59798394603588,152.8484607037613,14.612749837578725,-0.4588832760475131,-0.0511970065130681,0.8870202959842594,,,,,,
22830.280854,2,1.0,0.3447525856728847,0.160002532294937,22830.280854-0,-117.70518374265569,127.4548658072002,458.2062829578905,111.59798394603588,152.8484607037613,14.612749837578725,-0.45860633537738316,-0.05078718979312217,0.8871870662406236,,,,,,
22830.288926,2,1.0,0.34484001066110365,0.15727790992898982,22830.288926-0,-117.72855814288066,128.76082147354347,458.2670327312022,111.59798394603588,152.8484607037613,14.612749837578725,-0.45865308417783307,-0.048175278460435685,0.8873085657872469,,,,,,
22830.296702,2,1.0,0.34341092295102305,0.15682770452100747,22830.296702-0,-118.7947635000055,128.89745616472757,457.7216882554759,111.59798394603588,152.8484607037613,14.612749837578725,-0.4607854948920827,-0.04790200907806739,0.8862178768357943,,,,,,
22830.304703,2,1.0,0.3409009717471764,0.15607815248043033,22830.304703-0,-120.66331903582216,129.1172498333298,456.756976044133,111.59798394603588,152.8484607037613,14.612749837578725,-0.46452260596371603,-0.0474624217408629,0.8842884524131085,,,,,,
22830.312825,3,1.0,0.34199149616739477,0.15378144387446835,22830.312825-0,-119.9378130089088,130.2749461099395,457.19789550711107,111.59798394603588,152.8484607037613,14.612749837578725,-0.46307159390988933,-0.045147029187643566,0.8851702913390647,,,,,,
22830.320777,3,1.0,0.33940881040218396,0.1493915405881503,22830.320777-0,-121.98025914564171,132.2305259900903,456.2190282376349,111.59798394603588,152.8484607037613,14.612749837578725,-0.4671564861833552,-0.041235869427341976,0.8832125568001123,,,,,,
22830.328707,3,1.0,0.3402550068621771,0.15013977498732356,22830.328707-0,-121.3339070286641,131.92007273883902,456.5457048705115,111.59798394603588,152.8484607037613,14.612749837578725,-0.46586378194939987,-0.04185677592984446,0.8838659100658655,,,,,,
22830.340659,3,1.0,0.34000903760441387,0.14975509600584835,22830.340659-0,-121.52735350661243,132.09036100709716,456.4517231463761,111.59798394603588,152.8484607037613,14.612749837578725,-0.46625067490529654,-0.041516199393328276,0.8836779466175947,,,,,,
22830.348823,4,1.0,0.34075084855473686,0.14988445007659135,22830.348823-0,-120.9779632233746,132.0702543945195,456.7402144231008,111.59798394603588,152.8484607037613,14.612749837578725,-0.465151894338821,-0.041556412618483494,0.8842549291710442,,,,,,
22830.356756,4,1.0,0.33876957029120697,0.14974336042336855,22830.356756-0,-122.4377407707795,132.02606573978355,455.96715099864014,111.59798394603588,152.8484607037613,14.612749837578725,-0.4680714494336307,-0.041644789927955436,0.8827088023221228,,,,,,
22830.364804,4,1.0,0.3400277941966905,0.14658673373541242,22830.364804-0,-121.61862060018662,133.60944221592902,456.47231523314167,111.59798394603588,152.8484607037613,14.612749837578725,-0.46643320909244496,-0.03847803697566446,0.8837191307911259,,,,,,
22830.372731,4,1.0,0.33983033997344025,0.14497719705200296,22830.372731-0,-121.81721088212369,134.37019725862092,456.39991647258216,111.59798394603588,152.8484607037613,14.612749837578725,-0.4668303896563191,-0.03695652689028073,0.8835743332700069,,,,,,
22830.38086,5,1.0,0.33945124071433047,0.14096488094296833,22830.38086-0,-122.22944443817849,136.2753615834116,456.25747823447944,111.59798394603588,152.8484607037613,14.612749837578725,-0.46765485676842866,-0.03314619824069934,0.8832894567938014,,,,,,
22830.388905,5,1.0,0.3402922040238455,0.13959844049927206,22830.388905-0,-121.6554633447248,136.98162180080365,456.58681327366315,111.59798394603588,152.8484607037613,14.612749837578725,-0.4665068945815213,-0.03173367780591527,0.8839481268721687,,,,,,
22830.396767000002,5,1.0,0.3401634097507527,0.13887517881162714,22830.396767000002-0,-121.77431280042796,137.32219095975609,456.53616634672557,111.59798394603588,152.8484607037613,14.612749837578725,-0.4667445934929277,-0.031052539488010372,0.8838468330182936,,,,,,
22830.404672,5,1.0,0.3415318140189146,0.13356167657986906,22830.404672-0,-120.93974020509982,139.96497958681996,457.0607386011392,111.59798394603588,152.8484607037613,14.612749837578725,-0.4650754483022713,-0.025766962233882616,0.8848959775271209,,,,,,
22830.412731,6,1.0,0.34120920232213053,0.13250501341811627,22830.412731-0,-121.21285177478572,140.4560853563952,456.93112364113506,111.59798394603588,152.8484607037613,14.612749837578725,-0.4656216714416432,-0.024784750694732207,0.8846367476071128,,,,,,
22830.424806,6,1.0,0.33856769106541124,0.127452062811924,22830.424806-0,-123.33128895407758,142.73941782626338,455.8678279802839,111.59798394603588,152.8484607037613,14.612749837578725,-0.46985854580022685,-0.020218085754995813,0.8825101562854104,,,,,,
22830.432881,6,1.0,0.3384097732953611,0.12437256265085206,22830.432881-0,-123.55088327591845,144.22065254010988,455.7822990706632,111.59798394603588,152.8484607037613,14.612749837578725,-0.4702977344439086,-0.01725561632730274,0.882339098466169,,,,,,
22830.440845,6,1.0,0.3395461615373475,0.11847159412010311,22830.440845-0,-122.90705364885346,147.15504475144277,456.1724540197124,111.59798394603588,152.8484607037613,14.612749837578725,-0.46901007518977855,-0.011386831904636904,0.8831194083642675,,,,,,
22830.448741,7,1.0,0.3367442518642121,0.11870893029407525,22830.448741-0,-124.9716190127116,146.86407144059385,455.06593695408424,111.59798394603588,152.8484607037613,14.612749837578725,-0.4731392059174949,-0.011968778526334831,0.8809063742330111,,,,,,
