# timestamps [seconds],pts
22838.297570,529226
22838.333720,531595
22838.365586,533684
22838.401961,536068
22838.433588,538140
22838.466043,540267
22838.501939,542620
22838.533579,544693
22838.565621,546793
22838.601937,549173
22838.633569,551246
22838.669611,553608
22838.701916,555725
22838.733651,557805
22838.769991,560186
22838.801952,562281
22838.833799,564368
22838.869627,566716
22838.901673,568816
22838.938040,571199
22838.970075,573299
22839.001826,575380
22839.037892,577743
22839.069597,579821
22839.101715,581926
22839.137723,584286
22839.169854,586391
22839.205648,588737
22839.237781,590843
22839.269714,592936
22839.305642,595290
22839.337799,597398
22839.369775,599493
22839.405639,601844
22839.437758,603948
22839.473974,606322
22839.505669,608399
22839.537850,610508
22839.573683,612856
22839.605632,614950
22839.641726,617316
22839.673730,619413
22839.705638,621504
22839.741655,623864
22839.773721,625966
22839.805711,628062
22839.841987,630440
22839.873727,632520
22839.909729,634879
22839.941688,636974
22839.973653,639068
22840.010018,641452
22840.041853,643538
22840.073809,645632
22840.109875,647996
22840.141605,650075
22840.177756,652444
22840.209775,654543
22840.241775,656640
22840.277749,658997
22840.309916,661105
22840.341688,663188
22840.377946,665564
22840.409927,667660
22840.445744,670007
22840.477732,672103
22840.509962,674215
22840.545750,676561
22840.577886,678667
22840.610005,680772
22840.645669,683109
22840.677958,685225
22840.713635,687563
22840.745719,689666
22840.777942,691777
22840.813796,694127
22840.845523,696206
22840.877728,698317
22840.913584,700667
22840.945721,702773
22840.981605,705125
22841.013924,707243
22841.045569,709316
22841.081648,711681
22841.113602,713775
22841.149593,716134
22841.181625,718233
22841.214026,720356
22841.249990,722713
22841.281683,724790
22841.313580,726880
22841.349621,729242
22841.381650,731341
22841.417749,733707
22841.449812,735808
22841.481583,737891
22841.517858,740268
22841.549569,742346
22841.581661,744449
22841.617735,746813
22841.649729,748910
22841.686232,751302
22841.717920,753379
22841.749767,755466
22841.785750,757824
22841.817746,759921
22841.849726,762017
22841.885841,764384
22841.917754,766475
22841.953734,768833
22841.985794,770934
22842.017750,773028
22842.053783,775390
22842.085887,777494
22842.117762,779583
22842.153994,781957
22842.185999,784054
22842.221721,786396
22842.253734,788493
22842.285736,790591
22842.321741,792950
22842.353745,795048
22842.385947,797158
22842.421728,799503
22842.453763,801602
22842.489705,803958
22842.521721,806056
22842.553758,808156
22842.589661,810508
22842.621774,812613
22842.653812,814713
22842.689567,817056
22842.721757,819165
22842.757673,821519
22842.789662,823616
22842.821828,825724
22842.857596,828068
22842.889639,830168
22842.925576,832523
22842.957579,834620
22842.989589,836718
22843.025679,839083
22843.057649,841178
22843.089589,843271
22843.125804,845645
22843.157576,847727
22843.193720,850095
22843.225936,852207
22843.257698,854288
22843.293745,856651
22843.325558,858735
22843.357599,860835
22843.393849,863211
22843.425757,865302
22843.461919,867672
22843.493904,869768
22843.525643,871848
22843.561905,874224
22843.593901,876321
22843.625937,878421
22843.661724,880766
22843.693952,882878
22843.729845,885230
22843.761698,887318
22843.793915,889429
22843.829573,891766
22843.862036,893894
22843.893669,895967
22843.929862,898339
22843.961756,900429
22843.997843,902794
22844.029667,904879
22844.062160,907009
22844.097682,909337
22844.129924,911450
22844.161770,913537
22844.197746,915894
22844.229650,917985
22844.265940,920363
22844.297670,922443
22844.330052,924565
22844.365634,926897
22844.397806,929005
22844.433670,931356
22844.465981,933473
22844.497568,935543
22844.533693,937911
22844.565654,940005
22844.597709,942106
22844.633650,944461
22844.665711,946562
22844.701909,948935
22844.733637,951014
22844.765649,953112
22844.801764,955479
22844.833540,957561
