# timestamps [seconds],pts
322198.699224,707644
322198.707185,708165
322198.715321,708699
322198.723360,709225
322198.731263,709743
322198.739236,710266
322198.747196,710788
322198.755251,711315
322198.763384,711848
322198.771247,712364
322198.783166,713145
322198.791154,713668
322198.799398,714209
322198.807201,714720
322198.815176,715243
322198.823441,715784
322198.831586,716318
322198.839339,716826
322198.847203,717342
322198.855155,717863
322198.867363,718663
322198.875538,719198
322198.883393,719713
322198.891097,720218
322198.899271,720754
322198.907209,721274
322198.915327,721806
322198.923193,722322
322198.931441,722862
322198.939376,723382
322198.951197,724157
322198.959339,724690
322198.967363,725216
322198.975460,725747
322198.984304,726326
322199.005843,727738
322199.013311,728227
322199.022007,728797
322199.025694,729039
322199.035472,729680
322199.043516,730207
322199.051302,730717
322199.059408,731248
322199.067304,731766
322199.075538,732305
322199.083349,732817
322199.091115,733326
322199.099232,733858
322199.107291,734386
322199.119393,735180
322199.127185,735690
322199.135188,736215
322199.143253,736743
322199.151246,737267
322199.159253,737792
322199.167340,738322
322199.175537,738859
322199.183328,739369
322199.191411,739899
322199.203459,740689
322199.211379,741208
322199.219179,741719
322199.227242,742247
322199.235364,742780
322199.244567,743383
322199.265352,744745
322199.273242,745262
322199.282310,745856
322199.287067,746168
322199.295246,746704
322199.303104,747219
322199.311160,747747
322199.319107,748268
322199.327360,748809
322199.335305,749329
322199.343232,749849
322199.351322,750379
322199.359414,750909
322199.371363,751692
322199.379160,752203
322199.388450,752812
322199.395264,753259
322199.403588,753804
322199.411435,754318
322199.419255,754831
322199.427291,755358
322199.435361,755886
322199.443531,756422
322199.455209,757187
322199.463501,757731
322199.471523,758256
322199.479397,758772
322199.487318,759291
322199.495222,759809
322199.503234,760335
322199.511245,760860
322199.519186,761380
322199.527357,761915
322199.539258,762695
322199.547432,763231
322199.555270,763745
322199.563197,764264
322199.571280,764794
322199.579264,765317
322199.587386,765849
322199.595512,766382
322199.603579,766911
322199.611358,767420
322199.623884,768241
322199.634161,768915
322199.639459,769262
322199.647268,769774
322199.655269,770298
322199.663194,770818
322199.671364,771353
322199.679101,771860
322199.687049,772381
322199.695136,772911
322199.707148,773698
322199.715203,774226
322199.723341,774759
322199.731598,775300
322199.739466,775816
322199.747195,776323
322199.755220,776848
322199.763415,777386
322199.771397,777909
322199.779085,778412
322199.791327,779215
322199.799371,779742
322199.807254,780258
322199.815390,780792
322199.823196,781303
322199.831320,781836
322199.839648,782381
322199.847179,782875
322199.855151,783397
322199.863227,783927
322199.875250,784715
322199.883362,785246
322199.891123,785755
322199.899285,786290
322199.907058,786799
322199.915355,787343
322199.923105,787851
322199.931384,788393
322199.939397,788918
322199.947158,789427
322199.959372,790228
322199.967481,790759
322199.975346,791274
322199.983162,791787
322199.991348,792323
322199.999657,792868
322200.007965,793412
322200.015457,793903
322200.023515,794431
322200.031312,794942
322200.043608,795748
322200.051279,796251
322200.059368,796781
322200.067435,797309
322200.075348,797828
322200.083165,798340
322200.091123,798862
322200.099148,799388
322200.107524,799937
322200.115280,800445
322200.127209,801227
322200.135291,801756
322200.143317,802282
322200.151397,802812
322200.159207,803324
322200.167400,803861
322200.175255,804375
322200.183185,804895
322200.191236,805423
322200.199205,805945
322200.211282,806736
322200.219159,807253
322200.227326,807788
322200.235348,808314
322200.243341,808837
322200.251431,809368
322200.259191,809876
322200.267701,810434
322200.275481,810944
322200.283295,811456
322200.295266,812240
322200.303333,812769
322200.311336,813294
322200.319073,813801
322200.327144,814329
322200.335296,814864
322200.343932,815430
322200.351201,815906
322200.359167,816428
322200.367358,816965
322200.379345,817750
322200.387180,818264
322200.395213,818790
322200.403417,819328
322200.411315,819846
322200.419167,820360
322200.427394,820899
322200.435322,821419
322200.443265,821939
322200.451154,822456
322200.463289,823252
322200.471547,823793
322200.479186,824294
322200.487076,824811
322200.495112,825337
322200.503284,825873
322200.511133,826387
322200.519055,826906
322200.527227,827442
