# timestamps [seconds],pts
222599.225903,411692
222599.233879,412215
222599.243280,412831
222599.249996,413271
222599.261842,414048
222599.269946,414579
222599.277929,415102
222599.285921,415626
222599.293915,416149
222599.301868,416671
222599.310012,417204
222599.318357,417751
222599.326109,418259
222599.333902,418770
222599.346154,419573
222599.353860,420078
222599.361965,420609
222599.369935,421131
222599.377947,421656
222599.385987,422183
222599.393900,422702
222599.401987,423232
222599.409899,423750
222599.418043,424284
222599.429977,425066
222599.437906,425586
222599.446146,426126
222599.454029,426642
222599.462010,427166
222599.469963,427687
222599.478093,428220
222599.485904,428731
222599.493898,429255
222599.501888,429779
222599.513884,430565
222599.522145,431106
222599.529820,431609
222599.538035,432148
222599.545913,432664
222599.553932,433190
222599.561905,433712
222599.569832,434232
222599.577911,434761
222599.585917,435286
222599.597880,436070
222599.605873,436594
222599.614058,437130
222599.621954,437647
222599.629926,438170
222599.637841,438689
222599.645789,439209
222599.653885,439740
222599.662048,440275
222599.669837,440785
222599.682078,441588
222599.689918,442101
222599.697836,442620
222599.706082,443161
222599.714094,443686
222599.722127,444212
222599.729820,444716
222599.738100,445259
222599.745910,445771
222599.753889,446294
222599.766002,447088
222599.773872,447603
222599.782169,448147
222599.790005,448661
222599.797995,449184
222599.805954,449706
222599.813933,450229
222599.821951,450754
222599.830054,451285
222599.837894,451799
222599.849972,452591
222599.857838,453106
222599.866145,453650
222599.873908,454159
222599.881989,454689
222599.889767,455199
222599.898087,455744
222599.905921,456257
222599.913819,456775
222599.921902,457305
222599.933865,458089
222599.942028,458623
222599.950043,459149
222599.957965,459668
222599.965975,460193
222599.973958,460716
222599.981777,461228
222599.989865,461758
222599.997969,462290
222600.006005,462816
222600.017828,463591
222600.026170,464138
222600.033902,464644
222600.041873,465167
222600.050034,465702
222600.057938,466220
222600.065806,466735
222600.073910,467266
222600.081857,467787
222600.089958,468318
222600.101790,469093
222600.110906,469691
222600.117867,470147
222600.125815,470668
222600.133843,471194
222600.141920,471723
222600.149904,472247
222600.157989,472776
222600.166155,473312
222600.174010,473826
222600.185927,474607
222600.193873,475128
222600.201922,475656
222600.209889,476178
222600.217908,476703
222600.226090,477239
222600.233955,477755
222600.242008,478283
222600.249950,478803
222600.257886,479323
222600.269996,480117
222600.278183,480653
222600.285928,481161
222600.293948,481687
222600.301979,482213
222600.310033,482741
222600.318025,483264
222600.325866,483778
222600.333884,484304
222600.342114,484843
222600.353955,485619
222600.362039,486149
222600.369793,486657
222600.378145,487204
222600.385784,487705
222600.393845,488233
222600.401966,488766
222600.409964,489290
222600.417859,489807
222600.425958,490338
222600.438001,491127
222600.445999,491651
222600.453791,492162
222600.461833,492689
222600.469813,493212
222600.478040,493751
222600.486113,494280
222600.493997,494797
222600.501934,495317
222600.510043,495848
222600.522056,496636
222600.529923,497151
222600.537827,497669
222600.545874,498197
222600.553822,498717
222600.562077,499258
222600.569791,499764
222600.578061,500306
222600.585822,500815
222600.593877,501342
222600.606064,502141
222600.614456,502691
222600.621839,503175
222600.630291,503729
222600.637842,504224
222600.645865,504749
222600.654036,505285
222600.661943,505803
222600.670094,506337
222600.678016,506856
222600.690030,507644
