# timestamps [seconds],pts
222596.982783,264741
222596.998764,265789
222597.014932,266848
222597.030959,267899
222597.050812,269200
222597.066953,270257
222597.082913,271303
222597.098779,272343
222597.114792,273393
222597.134811,274705
222597.150813,275753
222597.166810,276802
222597.182816,277851
222597.198813,278899
222597.214866,279951
222597.235012,281271
222597.250815,282307
222597.266861,283358
222597.282837,284405
222597.298781,285450
222597.318790,286762
222597.334777,287809
222597.350773,288858
222597.366870,289913
222597.382760,290954
222597.402714,292262
222597.418772,293314
222597.434900,294371
222597.450778,295411
222597.466964,296472
222597.486927,297780
222597.502763,298818
222597.518755,299866
222597.534789,300917
222597.550791,301966
222597.566762,303012
222597.587099,304345
222597.602754,305371
222597.618760,306420
222597.634967,307482
222597.650737,308516
222597.670906,309838
222597.687149,310902
222597.702873,311932
222597.718756,312973
222597.734810,314025
222597.754710,315330
222597.770953,316394
222597.786884,317438
222597.802750,318478
222597.818764,319527
222597.835048,320595
222597.854895,321895
222597.870945,322947
222597.886908,323993
222597.902779,325033
222597.918772,326081
222597.938751,327391
222597.954780,328441
222597.970944,329501
222597.986954,330550
222598.002724,331583
222598.022793,332898
222598.038747,333944
222598.054974,335007
222598.071041,336060
222598.087068,337111
222598.102739,338138
222598.122894,339459
222598.138795,340501
222598.154757,341547
222598.170868,342603
222598.186965,343657
222598.206791,344957
222598.222842,346009
222598.238764,347052
222598.254895,348109
222598.270915,349159
222598.290720,350457
222598.306901,351517
222598.322897,352566
222598.338776,353606
222598.354786,354656
222598.374787,355966
222598.391021,357030
222598.406735,358060
222598.422886,359119
222598.438784,360160
222598.454887,361216
222598.474788,362520
222598.490768,363567
222598.507075,364636
222598.522995,365679
222598.538762,366712
222598.558776,368024
222598.574946,369084
222598.590999,370136
222598.606838,371174
222598.622989,372232
222598.642961,373541
222598.658761,374577
222598.674771,375626
222598.690744,376673
222598.707010,377739
222598.723061,378790
222598.742891,380090
222598.758978,381144
222598.774934,382190
222598.790926,383238
222598.806761,384276
222598.826753,385586
222598.842749,386634
222598.858733,387682
222598.874786,388734
222598.890746,389780
222598.911034,391109
222598.927007,392156
222598.942877,393196
222598.958884,394245
222598.974987,395300
222598.990859,396341
222599.010815,397648
222599.026738,398692
222599.042742,399741
222599.058854,400797
222599.074755,401839
222599.094990,403165
222599.110993,404214
222599.126955,405260
222599.142961,406309
222599.158986,407359
222599.178780,408656
222599.194877,409711
222599.210956,410765
222599.226795,411803
222599.242765,412849
222599.263364,414199
222599.278903,415218
222599.294922,416267
222599.310833,417310
222599.326978,418368
222599.342924,419413
222599.362713,420710
222599.378802,421764
222599.395086,422832
222599.411004,423875
222599.426808,424911
222599.446729,426216
222599.462776,427268
222599.479018,428332
222599.494925,429375
222599.511081,430433
222599.530832,431728
222599.546789,432774
