gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
222592.953884,1,0.9571295380592346,0.6055741730154895,0.3589758941872243,222592.953884-0,96.51971837404524,43.62061852877931,529.8617548378687,39.00726585079052,7.145830643048539,34.521560977678064,0.11502490504650947,0.07294957577146155,0.9906803877203814,,,,,,
222592.962186,1,0.9164208173751831,0.6021519647692026,0.36507671420550636,222592.962186-0,93.51733497932312,40.62259063821911,530.4126366221469,39.00726585079052,7.145830643048539,34.521560977678064,0.10902013825706519,0.06695351999034115,0.9917821512889378,,,,,,
222592.96990199998,1,1.0,0.604988848346166,0.37394378159611563,222592.96990199998-0,96.00264903473084,36.291176261424575,530.4067040546826,39.00726585079052,7.145830643048539,34.521560977678064,0.11399076636788064,0.05829069123675207,0.991770286154009,,,,,,
222592.977923,2,1.0,0.6023588081268144,0.38312047287109385,222592.977923-0,93.69280574867483,31.79185395094507,530.9105871065638,39.00726585079052,7.145830643048539,34.521560977678064,0.10937107979576861,0.04929204661579306,0.9927780522577713,,,,,,
222592.98614899997,2,0.8944763541221619,0.6005929870080328,0.3901319205900077,222592.98614899997-0,92.14152363240015,28.356010924462154,531.2376558471994,39.00726585079052,7.145830643048539,34.521560977678064,0.10626851556321933,0.042420360562827227,0.9934321897390428,,,,,,
222592.993922,3,0.9731976389884949,0.5943867781175304,0.4024378271233494,222592.993922-0,86.6971121770302,22.322516840641672,532.010602820249,39.00726585079052,7.145830643048539,34.521560977678064,0.0953796926524794,0.03035337239518627,0.994978083685142,,,,,,
222593.002009,3,0.8716621994972229,0.5919768951410687,0.4060399229479805,222593.002009-0,84.5847833743423,20.556639736370812,532.2592831726638,39.00726585079052,7.145830643048539,34.521560977678064,0.0911550350471035,0.02682161818664455,0.9954754443899714,,,,,,
222593.00994599998,4,0.8637698888778687,0.5921578316068522,0.4024259005343873,222593.00994599998-0,84.74540049408895,22.324115460829926,532.1937851467005,39.00726585079052,7.145830643048539,34.521560977678064,0.09147626928659681,0.03035656963556277,0.995344448338045,,,,,,
222593.017776,4,0.6,0.5767159222555307,0.3567210532021403,222593.017776-0,71.25421702449043,44.612542048203636,532.0719400112829,39.00726585079052,7.145830643048539,34.521560977678064,0.06449390234739986,0.07493342281031018,0.9951007580672097,,,,,,
222593.02593099998,5,0.9450955986976624,0.5892284709868927,0.4022918076631474,222593.02593099998-0,82.18135842474999,22.38403573841682,532.420943218595,39.00726585079052,7.145830643048539,34.521560977678064,0.08634818514791891,0.030476410190736554,0.9957987644818338,,,,,,
