pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
10088.215052000001,1,0,0.9006665349006653,0.38125269412994384,0.39639720916748045,34.445701599121094,2d c++,122.00086212158203,144.8646697998047,30.716552734375,34.445701599121094,14.50403118133545,,,,,,,,,,,,,,,,,,,,,
10088.215052000001,1,0,0.9006665349006653,0.38111102649418055,0.3975517374324983,34.283416348089,pye3d 0.3.0 post-hoc,121.95552847813778,144.58758301620043,30.924578204060484,34.283416348089,147.12600769054325,2.898953681405284,1.0,,0.021564300621730925,0.010325308863172882,41.881801124020214,10.392304845413264,-3.370487958899059,2.195838731169101,32.30487507493742,-0.32640038085660106,0.21030112711431131,-0.9215401387411815,1.449476840702642,1.3589133618682818,-1.9111990743087035,160.0,120.0,201.4110564464812,201.4110564464812,0.0
10088.249414,2,0,0.9386904239654541,0.38135958114046536,0.39721837119908765,34.010550629545925,pye3d 0.3.0 post-hoc,122.03506596494891,144.66759091221897,30.68260459700926,34.010550629545925,146.98633577426406,2.8756760835361517,1.0,,0.021564300621730925,0.010325308863172882,41.881801124020214,10.392304845413264,-3.363273299496079,2.202861922076076,32.3039277890596,-0.32570614993186403,0.21097693397443,-0.9216312913672752,1.4378380417680758,1.3582220445351663,-1.9104984755237344,160.0,120.0,201.4110564464812,201.4110564464812,0.0
10088.249414,2,0,0.9386904239654541,0.3815113306045532,0.39598452250162763,34.19016647338867,2d c++,122.08362579345703,144.96371459960938,30.176233291625977,34.19016647338867,17.668264389038086,,,,,,,,,,,,,,,,,,,,,
10088.259018,2,0,0.9325576424598694,0.3809415578842163,0.39644705454508467,33.784542083740234,2d c++,121.90129852294922,144.8527069091797,30.339208602905273,33.784542083740234,15.177010536193848,,,,,,,,,,,,,,,,,,,,,
10088.259018,2,0,0.9325576424598694,0.3808344890512599,0.39756256908944443,33.62258542725748,pye3d 0.3.0 post-hoc,121.86703649640316,144.58498341853334,30.318638919282776,33.62258542725748,147.18942183988705,2.842804366838668,1.0,,0.021564300621730925,0.010325308863172882,41.881801124020214,10.392304845413264,-3.378406713707834,2.195606966071292,32.30763060222625,-0.32716236339334986,0.2102788255073765,-0.9212749880041876,1.421402183419334,1.3589361735662953,-1.9120243106919876,160.0,120.0,201.4110564464812,201.4110564464812,0.0
10088.267281,2,0,0.9344968199729919,0.3805433750152588,0.3961219151814779,34.06743240356445,2d c++,121.77388000488281,144.9307403564453,29.19432258605957,34.06743240356445,15.514616966247573,,,,,,,,,,,,,,,,,,,,,
10088.267281,2,0,0.9344968199729919,0.3803069686308608,0.39732684607520186,33.89681766624934,pye3d 0.3.0 post-hoc,121.69822996187546,144.64155694195156,30.538606327516362,33.89681766624934,147.2446773272108,2.8664495722280465,1.0,,0.021564300621730925,0.010325308863172882,41.881801124020214,10.392304845413264,-3.3940007740053173,2.2010169258250967,32.31441979680425,-0.3286629025451017,0.21079939912740386,-0.9206216974513225,1.4332247861140233,1.3584036639681127,-1.9136944862276668,160.0,120.0,201.4110564464812,201.4110564464812,0.0
10088.275194,3,0,0.9441195130348206,0.38126311302185056,0.39628416697184243,34.0063362121582,2d c++,122.00419616699219,144.8917999267578,29.98910140991211,34.0063362121582,19.314170837402344,,,,,,,,,,,,,,,,,,,,,
10088.275194,3,0,0.9441195130348206,0.3811247790414676,0.39754377856190426,33.81953848451008,pye3d 0.3.0 post-hoc,121.95992929326962,144.58949314514297,30.50749936450574,33.81953848451008,147.1209568400082,2.8594479255999996,1.0,,0.021564300621730925,0.010325308863172882,41.881801124020214,10.392304845413264,-3.369970685595403,2.1959089516955643,32.30470790230369,-0.3263506062097493,0.2103078840876207,-0.9215562249353628,1.4297239627999998,1.3589064503247408,-1.9111455888811122,160.0,120.0,201.4110564464812,201.4110564464812,0.0
